Number,Gene Name, SCimilarity Attribution Score, Transmembrane Domain?
11966,CTHRC1,1.648159937113975e-05,False
11967,PLAGL2,1.6478713182297734e-05,False
11968,PAIP2B,1.6475364234002863e-05,False
11969,THBS3,1.6470845185464042e-05,False
11970,SMARCD2,1.646722191210022e-05,False
11972,ZNF211,1.645896661835319e-05,False
11973,KRT222,1.6458670487272362e-05,False
11975,EBLN2,1.6448773676588936e-05,False
11976,PCNX3,1.6436289079127626e-05,True
11977,NEK5,1.6430556237209542e-05,False
11979,CCDC24,1.641592004860449e-05,False
11981,TRIM65,1.640173641440606e-05,False
11982,ESS2,1.639692943058885e-05,False
11984,EME2,1.637255815885463e-05,False
11985,ATP6V1B1,1.637220252833904e-05,False
11986,MIER3,1.6371102963656386e-05,False
11987,POFUT1,1.6370231296278385e-05,False
11988,COG8,1.6368094969219842e-05,False
11989,ETNK2,1.6367331614091504e-05,False
11990,FNDC10,1.6367223919614876e-05,True
11991,TNFSF18,1.636634744906709e-05,True
11992,NME9,1.6365787129070104e-05,False
11993,ZNHIT2,1.6352804972475784e-05,False
11994,ZNF500,1.6352327311636845e-05,False
11995,PTH1R,1.6344131984385967e-05,True
11996,STRADA,1.6332021431526193e-05,False
11997,PLPP7,1.6329933921568053e-05,True
11998,RRM2,1.6316905560886817e-05,False
11999,OGFOD2,1.6313921580830645e-05,False
12000,CDT1,1.631027693085304e-05,False
12001,CDPF1,1.6302596171957986e-05,False
12002,FAM3B,1.6299261618176596e-05,False
12003,ADAMTS13,1.629468386878496e-05,False
12005,IL20RB,1.628810661618867e-05,True
